meter_id,timestamp,energy_kwh,voltage,current,power_factor,temperature,status,is_attack,attack_type
M002,2026-03-04 05:45:00,0.0228,226.82,0.428,0.939,29.7,normal,False,
M002,2026-03-04 06:00:00,0.0157,228.97,0.284,0.965,28.9,normal,False,
M002,2026-03-04 06:15:00,0.0166,229.39,0.322,0.898,32.8,normal,False,
M002,2026-03-04 06:30:00,0.0269,230.67,0.488,0.955,30.0,normal,False,
M002,2026-03-04 06:45:00,0.019,233.83,0.36,0.904,28.3,normal,False,
M002,2026-03-04 07:00:00,0.3627,234.75,6.674,0.926,30.3,normal,False,
M002,2026-03-04 07:15:00,0.2894,222.91,5.682,0.914,27.0,normal,False,
M002,2026-03-04 07:30:00,0.4257,229.76,7.672,0.966,28.6,normal,False,
M002,2026-03-04 07:45:00,0.351,227.83,6.577,0.937,29.3,normal,False,
M002,2026-03-04 08:00:00,0.3068,228.88,6.163,0.87,28.4,normal,False,
M002,2026-03-04 08:15:00,0.2798,228.73,5.205,0.94,28.0,normal,False,
M002,2026-03-04 08:30:00,0.2679,226.48,4.863,0.973,29.2,normal,False,
M002,2026-03-04 08:45:00,0.4375,231.94,8.835,0.854,25.8,normal,False,
M002,2026-03-04 09:00:00,0.4372,227.91,8.573,0.895,28.6,normal,False,
M002,2026-03-04 09:15:00,0.2769,235.66,5.159,0.911,26.5,normal,False,
M002,2026-03-04 09:30:00,0.3344,228.85,6.773,0.863,27.5,normal,False,
M002,2026-03-04 09:45:00,0.4139,230.94,8.01,0.895,26.4,normal,False,
M002,2026-03-04 10:00:00,0.1379,227.71,2.686,0.902,32.7,normal,False,
M002,2026-03-04 10:15:00,0.1792,223.25,3.479,0.923,28.3,normal,False,
M002,2026-03-04 10:30:00,0.1878,229.88,3.813,0.857,27.6,normal,False,
M002,2026-03-04 10:45:00,0.1335,233.77,2.367,0.965,28.9,normal,False,
M002,2026-03-04 11:00:00,0.1204,236.06,2.348,0.869,25.1,normal,False,
M002,2026-03-04 11:15:00,0.1986,231.45,4.033,0.851,29.0,normal,False,
M002,2026-03-04 11:30:00,0.1369,231.78,2.446,0.966,30.5,normal,False,
M002,2026-03-04 11:45:00,0.1189,234.86,2.368,0.855,32.4,normal,False,
M002,2026-03-04 12:00:00,0.1703,225.71,3.406,0.886,29.4,normal,False,
M002,2026-03-04 12:15:00,0.1845,234.01,3.524,0.895,28.3,normal,False,
M002,2026-03-04 12:30:00,0.1425,226.7,2.627,0.957,26.6,normal,False,
M002,2026-03-04 12:45:00,0.1925,235.95,3.33,0.98,27.1,normal,False,
M002,2026-03-04 13:00:00,0.1924,231.2,3.464,0.961,27.2,normal,False,
M002,2026-03-04 13:15:00,0.2199,230.07,4.076,0.938,25.5,normal,False,
M002,2026-03-04 13:30:00,0.1403,224.81,2.795,0.893,29.7,normal,False,
M002,2026-03-04 13:45:00,0.1622,221.12,3.21,0.914,31.4,normal,False,
M002,2026-03-04 14:00:00,0.1461,231.24,2.655,0.952,25.9,normal,False,
M002,2026-03-04 14:15:00,0.1315,231.03,2.558,0.89,27.6,normal,False,
M002,2026-03-04 14:30:00,0.2195,226.6,4.363,0.888,30.9,normal,False,
M002,2026-03-04 14:45:00,0.1714,231.83,3.225,0.917,27.3,normal,False,
M002,2026-03-04 15:00:00,0.1137,227.22,2.185,0.916,32.1,normal,False,
M002,2026-03-04 15:15:00,0.1366,231.33,2.747,0.86,28.6,normal,False,
M002,2026-03-04 15:30:00,0.1444,227.19,2.828,0.899,26.9,normal,False,
M002,2026-03-04 15:45:00,0.2045,237.46,3.752,0.918,29.8,normal,False,
M002,2026-03-04 16:00:00,0.1613,229.81,3.113,0.902,25.7,normal,False,
M002,2026-03-04 16:15:00,0.202,228.18,4.108,0.862,29.3,normal,False,
M002,2026-03-04 16:30:00,0.2147,234.0,4.277,0.858,28.7,normal,False,
M002,2026-03-04 16:45:00,0.1717,233.94,3.402,0.863,28.7,normal,False,
M002,2026-03-04 17:00:00,0.1396,233.59,2.459,0.972,28.0,normal,False,
M002,2026-03-04 17:15:00,0.2242,233.6,3.974,0.966,27.6,normal,False,
M002,2026-03-04 17:30:00,0.1335,232.53,2.524,0.91,28.9,normal,False,
M002,2026-03-04 17:45:00,0.1241,222.33,2.414,0.925,27.0,normal,False,
M002,2026-03-04 18:00:00,0.3447,224.52,6.305,0.974,33.7,normal,False,
M002,2026-03-04 18:15:00,0.2917,231.8,5.694,0.884,27.5,normal,False,
M002,2026-03-04 18:30:00,0.4124,225.07,7.723,0.949,28.7,normal,False,
M002,2026-03-04 18:45:00,0.3827,231.74,7.08,0.933,27.4,normal,False,
M002,2026-03-04 19:00:00,0.3879,230.94,7.375,0.911,30.9,normal,False,
M002,2026-03-04 19:15:00,0.3819,226.85,7.241,0.93,27.4,normal,False,
M002,2026-03-04 19:30:00,0.3063,224.37,5.76,0.948,31.0,normal,False,
M002,2026-03-04 19:45:00,0.3328,221.05,6.441,0.935,27.7,normal,False,
M002,2026-03-04 20:00:00,0.3293,235.88,5.903,0.946,23.8,normal,False,
M002,2026-03-04 20:15:00,0.393,231.14,6.94,0.98,29.7,normal,False,
M002,2026-03-04 20:30:00,0.3278,231.81,6.017,0.94,30.2,normal,False,
M002,2026-03-04 20:45:00,0.3236,230.73,6.39,0.878,28.8,normal,False,
M002,2026-03-04 21:00:00,0.3798,224.56,7.517,0.9,28.3,normal,False,
M002,2026-03-04 21:15:00,0.3851,230.61,6.879,0.971,27.1,normal,False,
M002,2026-03-04 21:30:00,0.4219,227.02,8.725,0.852,29.5,normal,False,
M002,2026-03-04 21:45:00,0.2946,232.66,5.47,0.926,26.9,normal,False,
M002,2026-03-04 22:00:00,0.0669,229.15,1.267,0.922,29.2,normal,False,
M002,2026-03-04 22:15:00,0.0617,227.55,1.116,0.972,28.5,normal,False,
M002,2026-03-04 22:30:00,0.0595,230.84,1.075,0.959,32.3,normal,False,
M002,2026-03-04 22:45:00,0.0387,229.21,0.785,0.86,25.0,normal,False,
M002,2026-03-04 23:00:00,0.064,224.74,1.34,0.85,27.1,normal,False,
M002,2026-03-04 23:15:00,0.0645,228.75,1.222,0.923,30.8,normal,False,
M002,2026-03-04 23:30:00,0.046,237.77,0.799,0.969,28.2,normal,False,
M002,2026-03-04 23:45:00,0.0518,231.83,0.92,0.971,31.3,normal,False,
M002,2026-03-05 00:00:00,0.0524,232.51,1.053,0.856,27.8,normal,False,
M002,2026-03-05 00:15:00,0.0426,229.6,0.823,0.902,28.5,normal,False,
M002,2026-03-05 00:30:00,0.0445,235.24,0.829,0.913,30.6,normal,False,
M002,2026-03-05 00:45:00,0.039,233.4,0.708,0.944,29.4,normal,False,
M002,2026-03-05 01:00:00,0.0324,230.75,0.63,0.892,28.2,normal,False,
M002,2026-03-05 01:15:00,0.0079,225.82,0.158,0.883,29.9,normal,False,
M002,2026-03-05 01:30:00,0.0215,228.09,0.395,0.955,30.2,normal,False,
M002,2026-03-05 01:45:00,0.0351,223.29,0.659,0.954,26.4,normal,False,
M002,2026-03-05 02:00:00,0.0234,233.5,0.461,0.87,31.5,normal,False,
M002,2026-03-05 02:15:00,0.0328,232.95,0.635,0.887,26.7,normal,False,
M002,2026-03-05 02:30:00,0.017,233.81,0.315,0.922,26.8,normal,False,
M002,2026-03-05 02:45:00,0.034,233.86,0.613,0.948,26.3,normal,False,
M002,2026-03-05 03:00:00,0.012,228.49,0.234,0.896,23.5,normal,False,
M002,2026-03-05 03:15:00,0.0172,226.36,0.323,0.942,29.9,normal,False,
M002,2026-03-05 03:30:00,0.0356,237.03,0.699,0.859,30.9,normal,False,
M002,2026-03-05 03:45:00,0.0334,232.81,0.587,0.977,25.5,normal,False,
M002,2026-03-05 04:00:00,0.0254,228.55,0.518,0.858,31.9,normal,False,
M002,2026-03-05 04:15:00,0.0314,230.18,0.588,0.928,26.0,normal,False,
M002,2026-03-05 04:30:00,0.0212,228.53,0.417,0.89,24.3,normal,False,
M002,2026-03-05 04:45:00,0.0206,233.21,0.401,0.881,24.6,normal,False,
M002,2026-03-05 05:00:00,0.0372,225.09,0.725,0.912,28.5,normal,False,
M002,2026-03-05 05:15:00,0.0335,225.6,0.621,0.956,28.9,normal,False,
M002,2026-03-05 05:30:00,0.0186,232.99,0.342,0.933,27.4,normal,False,
M002,2026-03-05 05:45:00,0.0344,234.78,0.611,0.959,30.0,normal,False,
M002,2026-03-05 06:00:00,0.0091,231.91,0.183,0.859,31.2,normal,False,
M002,2026-03-05 06:15:00,0.0228,230.7,0.429,0.921,27.8,normal,False,
M002,2026-03-05 06:30:00,0.0361,231.41,0.711,0.878,26.1,normal,False,
M002,2026-03-05 06:45:00,0.0259,233.37,0.464,0.956,30.4,normal,False,
M002,2026-03-05 07:00:00,0.4225,229.22,7.852,0.939,27.3,normal,False,
M002,2026-03-05 07:15:00,0.356,230.8,6.833,0.903,25.8,normal,False,
M002,2026-03-05 07:30:00,0.3356,228.68,6.882,0.853,31.0,normal,False,
M002,2026-03-05 07:45:00,0.2734,226.42,4.969,0.972,31.3,normal,False,
M002,2026-03-05 08:00:00,0.3868,231.6,7.431,0.899,29.7,normal,False,
M002,2026-03-05 08:15:00,0.3523,227.94,6.501,0.951,26.7,normal,False,
M002,2026-03-05 08:30:00,0.4301,229.05,8.724,0.861,32.0,normal,False,
M002,2026-03-05 08:45:00,0.2732,227.76,5.165,0.929,24.0,normal,False,
M002,2026-03-05 09:00:00,0.2637,230.42,5.28,0.867,30.9,normal,False,
M002,2026-03-05 09:15:00,0.412,230.84,7.785,0.917,32.2,normal,False,
M002,2026-03-05 09:30:00,0.2789,232.34,5.57,0.862,29.0,normal,False,
M002,2026-03-05 09:45:00,0.3119,229.0,5.827,0.935,29.6,normal,False,
M002,2026-03-05 10:00:00,0.1727,224.62,3.459,0.889,32.0,normal,False,
M002,2026-03-05 10:15:00,0.118,233.01,2.162,0.937,30.2,normal,False,
M002,2026-03-05 10:30:00,0.1849,229.86,3.615,0.89,31.3,normal,False,
M002,2026-03-05 10:45:00,0.124,229.36,2.264,0.955,27.4,normal,False,
M002,2026-03-05 11:00:00,0.2159,230.21,4.268,0.879,30.3,normal,False,
M002,2026-03-05 11:15:00,0.2023,227.57,4.041,0.88,26.8,normal,False,
M002,2026-03-05 11:30:00,0.1704,226.88,3.305,0.909,27.6,normal,False,
M002,2026-03-05 11:45:00,0.2108,233.52,4.127,0.875,28.9,normal,False,
M002,2026-03-05 12:00:00,0.1313,225.92,2.484,0.936,33.3,normal,False,
M002,2026-03-05 12:15:00,0.2019,225.44,3.885,0.922,27.6,normal,False,
M002,2026-03-05 12:30:00,0.125,226.75,2.445,0.902,27.2,normal,False,
M002,2026-03-05 12:45:00,0.125,230.25,2.338,0.929,28.1,normal,False,
M002,2026-03-05 13:00:00,0.1922,227.26,3.81,0.888,29.2,normal,False,
M002,2026-03-05 13:15:00,0.1271,231.68,2.505,0.876,29.8,normal,False,
M002,2026-03-05 13:30:00,0.1509,230.31,2.747,0.954,29.4,normal,False,
M002,2026-03-05 13:45:00,0.1423,232.24,2.61,0.939,27.2,normal,False,
M002,2026-03-05 14:00:00,0.1891,237.24,3.37,0.946,31.9,normal,False,
M002,2026-03-05 14:15:00,0.1429,233.08,2.755,0.89,27.8,normal,False,
M002,2026-03-05 14:30:00,0.174,223.33,3.246,0.96,25.1,normal,False,
M002,2026-03-05 14:45:00,0.2031,229.04,3.976,0.892,31.9,normal,False,
M002,2026-03-05 15:00:00,0.181,229.4,3.468,0.91,26.6,normal,False,
M002,2026-03-05 15:15:00,0.2225,226.91,4.598,0.853,31.9,normal,False,
M002,2026-03-05 15:30:00,0.1761,229.11,3.393,0.906,31.7,normal,False,
M002,2026-03-05 15:45:00,0.2135,226.53,3.879,0.972,26.8,normal,False,
M002,2026-03-05 16:00:00,0.2035,228.31,4.103,0.869,29.5,normal,False,
M002,2026-03-05 16:15:00,0.1154,232.65,2.252,0.881,27.0,normal,False,
M002,2026-03-05 16:30:00,0.1945,227.86,3.491,0.978,25.6,normal,False,
M002,2026-03-05 16:45:00,0.14,224.82,2.883,0.864,26.7,normal,False,
M002,2026-03-05 17:00:00,0.1676,235.24,2.981,0.956,26.6,normal,False,
M002,2026-03-05 17:15:00,0.1737,230.32,3.52,0.857,27.8,normal,False,
M002,2026-03-05 17:30:00,0.1818,226.5,3.355,0.957,29.7,normal,False,
M002,2026-03-05 17:45:00,0.215,227.96,4.074,0.926,30.4,normal,False,
M002,2026-03-05 18:00:00,0.434,233.4,8.74,0.851,27.4,normal,False,
M002,2026-03-05 18:15:00,0.2632,232.74,4.747,0.953,30.1,normal,False,
M002,2026-03-05 18:30:00,0.4369,228.95,7.894,0.967,27.6,normal,False,
M002,2026-03-05 18:45:00,0.2957,231.15,5.943,0.861,32.4,normal,False,
M002,2026-03-05 19:00:00,0.316,234.12,5.731,0.942,28.6,normal,False,
M002,2026-03-05 19:15:00,0.3791,223.33,7.841,0.866,28.4,normal,False,
M002,2026-03-05 19:30:00,0.3392,223.28,7.099,0.856,25.3,normal,False,
M002,2026-03-05 19:45:00,0.3729,227.19,6.748,0.973,28.7,normal,False,
M002,2026-03-05 20:00:00,0.2811,227.58,5.223,0.946,31.1,normal,False,
M002,2026-03-05 20:15:00,0.3378,229.89,6.226,0.944,27.2,normal,False,
M002,2026-03-05 20:30:00,0.3362,232.44,6.077,0.952,27.0,normal,False,
M002,2026-03-05 20:45:00,0.4355,230.42,8.428,0.897,23.8,normal,False,
M002,2026-03-05 21:00:00,0.3107,227.29,6.035,0.906,30.9,normal,False,
M002,2026-03-05 21:15:00,0.3382,231.58,6.234,0.937,29.0,normal,False,
M002,2026-03-05 21:30:00,0.3509,232.16,7.046,0.858,30.9,normal,False,
M002,2026-03-05 21:45:00,0.2804,229.82,5.1,0.957,27.4,normal,False,
M002,2026-03-05 22:00:00,0.0492,232.7,0.882,0.959,28.1,normal,False,
M002,2026-03-05 22:15:00,0.0624,228.03,1.285,0.852,27.8,normal,False,
M002,2026-03-05 22:30:00,0.0415,231.56,0.836,0.858,24.9,normal,False,
M002,2026-03-05 22:45:00,0.0426,231.63,0.791,0.93,26.2,normal,False,
M002,2026-03-05 23:00:00,0.0582,227.56,1.185,0.863,25.8,normal,False,
M002,2026-03-05 23:15:00,0.046,232.31,0.848,0.934,29.0,normal,False,
M002,2026-03-05 23:30:00,0.0387,226.07,0.76,0.901,30.2,normal,False,
M002,2026-03-05 23:45:00,0.0617,224.47,1.231,0.893,27.7,normal,False,
M002,2026-03-06 00:00:00,0.0503,225.09,0.936,0.955,28.1,normal,False,
M002,2026-03-06 00:15:00,0.0434,228.03,0.79,0.964,26.1,normal,False,
M002,2026-03-06 00:30:00,0.0424,229.94,0.832,0.886,26.4,normal,False,
M002,2026-03-06 00:45:00,0.0588,222.42,1.222,0.865,25.3,normal,False,
M002,2026-03-06 01:00:00,0.0117,228.54,0.239,0.857,27.9,normal,False,
M002,2026-03-06 01:15:00,0.0257,227.04,0.483,0.938,31.4,normal,False,
M002,2026-03-06 01:30:00,0.0289,231.08,0.541,0.925,29.3,normal,False,
M002,2026-03-06 01:45:00,0.01,226.71,0.191,0.923,26.4,normal,False,
M002,2026-03-06 02:00:00,0.0152,230.57,0.297,0.889,27.9,normal,False,
M002,2026-03-06 02:15:00,0.0211,230.9,0.396,0.924,27.9,normal,False,
M002,2026-03-06 02:30:00,0.0345,232.47,0.615,0.966,28.5,normal,False,
M002,2026-03-06 02:45:00,0.0248,229.33,0.482,0.898,29.4,normal,False,
M002,2026-03-06 03:00:00,0.0089,235.58,0.159,0.951,29.8,normal,False,
M002,2026-03-06 03:15:00,0.012,225.52,0.227,0.936,28.1,normal,False,
M002,2026-03-06 03:30:00,0.0122,229.34,0.24,0.888,29.1,normal,False,
M002,2026-03-06 03:45:00,0.033,228.51,0.632,0.914,28.4,normal,False,
M002,2026-03-06 04:00:00,0.01,230.15,0.197,0.883,29.0,normal,False,
M002,2026-03-06 04:15:00,0.0244,225.5,0.506,0.855,26.2,normal,False,
M002,2026-03-06 04:30:00,0.027,222.06,0.502,0.968,32.4,normal,False,
M002,2026-03-06 04:45:00,0.0125,223.04,0.257,0.873,28.6,normal,False,
M002,2026-03-06 05:00:00,0.03,232.24,0.577,0.895,26.5,normal,False,
M002,2026-03-06 05:15:00,0.0229,234.11,0.423,0.926,28.5,normal,False,
M002,2026-03-06 05:30:00,0.0158,235.71,0.278,0.966,26.6,normal,False,
M002,2026-03-06 05:45:00,0.0087,229.26,0.172,0.88,27.5,normal,False,
M002,2026-03-06 06:00:00,0.0154,227.74,0.312,0.867,27.3,normal,False,
M002,2026-03-06 06:15:00,0.0355,228.75,0.704,0.882,27.6,normal,False,
M002,2026-03-06 06:30:00,0.0355,232.66,0.706,0.864,29.8,normal,False,
M002,2026-03-06 06:45:00,0.0326,224.63,0.628,0.925,27.3,normal,False,
M002,2026-03-06 07:00:00,0.4167,231.17,7.426,0.971,29.0,normal,False,
M002,2026-03-06 07:15:00,0.3071,229.08,5.563,0.964,28.4,normal,False,
M002,2026-03-06 07:30:00,0.2915,228.59,5.68,0.898,30.2,normal,False,
M002,2026-03-06 07:45:00,0.2698,232.57,5.44,0.853,27.8,normal,False,
M002,2026-03-06 08:00:00,0.3387,229.69,6.764,0.872,27.9,normal,False,
M002,2026-03-06 08:15:00,0.3098,229.4,6.097,0.886,30.5,normal,False,
M002,2026-03-06 08:30:00,0.373,228.5,7.09,0.921,27.2,normal,False,
M002,2026-03-06 08:45:00,0.307,229.66,5.628,0.95,32.5,normal,False,
M002,2026-03-06 09:00:00,0.4403,228.83,8.628,0.892,26.9,normal,False,
M002,2026-03-06 09:15:00,0.2908,232.07,5.49,0.913,29.9,normal,False,
M002,2026-03-06 09:30:00,0.3633,230.3,6.621,0.953,27.1,normal,False,
M002,2026-03-06 09:45:00,0.3701,233.02,7.083,0.897,26.1,normal,False,
M002,2026-03-06 10:00:00,0.1738,221.67,3.326,0.943,28.0,normal,False,
M002,2026-03-06 10:15:00,0.2119,236.67,3.727,0.961,28.7,normal,False,
M002,2026-03-06 10:30:00,0.165,228.69,3.313,0.871,29.3,normal,False,
M002,2026-03-06 10:45:00,0.1865,231.36,3.611,0.893,32.9,normal,False,
M002,2026-03-06 11:00:00,0.2228,233.98,4.145,0.919,26.8,normal,False,
M002,2026-03-06 11:15:00,0.181,231.48,3.385,0.924,28.3,normal,False,
M002,2026-03-06 11:30:00,0.218,230.07,4.019,0.943,28.2,normal,False,
M002,2026-03-06 11:45:00,0.1963,229.48,3.988,0.858,25.5,normal,False,
M002,2026-03-06 12:00:00,0.1712,228.34,3.355,0.894,28.3,normal,False,
M002,2026-03-06 12:15:00,0.1565,231.02,2.843,0.953,28.6,normal,False,
M002,2026-03-06 12:30:00,0.2243,229.96,4.146,0.941,29.5,normal,False,
M002,2026-03-06 12:45:00,0.1249,234.68,2.324,0.916,28.0,normal,False,
M002,2026-03-06 13:00:00,0.1916,227.02,3.502,0.964,30.2,normal,False,
M002,2026-03-06 13:15:00,0.1642,231.45,3.139,0.904,27.8,normal,False,
M002,2026-03-06 13:30:00,0.1969,222.42,3.708,0.955,30.3,normal,False,
M002,2026-03-06 13:45:00,0.1783,226.91,3.254,0.966,28.0,normal,False,
M002,2026-03-06 14:00:00,0.1165,228.74,2.184,0.933,30.4,normal,False,
M002,2026-03-06 14:15:00,0.2162,230.77,3.949,0.949,26.2,normal,False,
M002,2026-03-06 14:30:00,0.1977,238.02,3.505,0.948,29.4,normal,False,
M002,2026-03-06 14:45:00,0.2071,227.56,3.715,0.98,31.0,normal,False,
M002,2026-03-06 15:00:00,0.1614,229.8,3.24,0.867,28.1,normal,False,
M002,2026-03-06 15:15:00,0.1262,229.53,2.34,0.94,28.4,normal,False,
M002,2026-03-06 15:30:00,0.1208,229.66,2.277,0.924,28.1,normal,False,
M002,2026-03-06 15:45:00,0.221,228.06,4.507,0.86,27.0,normal,False,
M002,2026-03-06 16:00:00,0.2001,230.34,3.94,0.882,27.0,normal,False,
M002,2026-03-06 16:15:00,0.1399,230.89,2.517,0.963,30.9,normal,False,
M002,2026-03-06 16:30:00,0.1851,229.76,3.476,0.927,28.8,normal,False,
M002,2026-03-06 16:45:00,0.1901,233.28,3.336,0.977,28.0,normal,False,
M002,2026-03-06 17:00:00,0.168,227.88,3.069,0.961,23.8,normal,False,
M002,2026-03-06 17:15:00,0.1851,230.19,3.775,0.852,27.3,normal,False,
M002,2026-03-06 17:30:00,0.2001,228.84,3.666,0.954,24.4,normal,False,
M002,2026-03-06 17:45:00,0.1177,228.83,2.338,0.88,26.3,normal,False,
M002,2026-03-06 18:00:00,0.3259,225.52,6.569,0.88,26.5,normal,False,
M002,2026-03-06 18:15:00,0.4181,226.12,8.227,0.899,30.0,normal,False,
M002,2026-03-06 18:30:00,0.3575,233.48,6.813,0.899,28.6,normal,False,
M002,2026-03-06 18:45:00,0.4328,235.62,7.567,0.971,27.7,normal,False,
M002,2026-03-06 19:00:00,0.4327,220.77,8.403,0.933,26.7,normal,False,
M002,2026-03-06 19:15:00,0.4396,229.57,8.754,0.875,26.5,normal,False,
M002,2026-03-06 19:30:00,0.4301,229.91,8.661,0.864,29.6,normal,False,
M002,2026-03-06 19:45:00,0.4097,226.49,7.498,0.965,31.2,normal,False,
M002,2026-03-06 20:00:00,0.4455,236.94,8.46,0.889,32.0,normal,False,
M002,2026-03-06 20:15:00,0.3721,223.71,7.745,0.859,27.4,normal,False,
M002,2026-03-06 20:30:00,0.3099,230.68,5.791,0.928,25.7,normal,False,
M002,2026-03-06 20:45:00,0.3766,225.41,6.976,0.958,24.8,normal,False,
M002,2026-03-06 21:00:00,0.3518,229.89,6.554,0.934,29.0,normal,False,
M002,2026-03-06 21:15:00,0.2719,233.31,4.791,0.973,29.3,normal,False,
M002,2026-03-06 21:30:00,0.4495,232.01,8.525,0.909,25.2,normal,False,
M002,2026-03-06 21:45:00,0.3682,230.55,6.599,0.968,28.2,normal,False,
M002,2026-03-06 22:00:00,0.0544,227.52,1.019,0.939,27.6,normal,False,
M002,2026-03-06 22:15:00,0.0492,230.93,0.912,0.934,29.8,normal,False,
M002,2026-03-06 22:30:00,0.0585,236.36,1.155,0.857,29.1,normal,False,
M002,2026-03-06 22:45:00,0.0612,232.6,1.108,0.95,29.9,normal,False,
M002,2026-03-06 23:00:00,0.046,233.53,0.881,0.894,26.3,normal,False,
M002,2026-03-06 23:15:00,0.0738,229.98,1.417,0.906,26.6,normal,False,
M002,2026-03-06 23:30:00,0.0497,226.87,0.929,0.943,29.2,normal,False,
M002,2026-03-06 23:45:00,0.0743,231.29,1.433,0.897,29.1,normal,False,
M002,2026-03-07 00:00:00,0.0571,227.84,1.03,0.973,28.5,normal,False,
M002,2026-03-07 00:15:00,0.0493,228.83,1.008,0.855,29.1,normal,False,
M002,2026-03-07 00:30:00,0.0742,233.41,1.379,0.922,26.5,normal,False,
M002,2026-03-07 00:45:00,0.0478,229.71,0.881,0.945,30.0,normal,False,
M002,2026-03-07 01:00:00,0.0259,224.44,0.527,0.876,30.2,normal,False,
M002,2026-03-07 01:15:00,0.0273,222.76,0.523,0.937,26.2,normal,False,
M002,2026-03-07 01:30:00,0.0324,229.55,0.625,0.904,27.8,normal,False,
M002,2026-03-07 01:45:00,0.012,228.34,0.221,0.952,31.9,normal,False,
M002,2026-03-07 02:00:00,0.0405,225.67,0.754,0.952,29.3,normal,False,
M002,2026-03-07 02:15:00,0.0416,236.15,0.788,0.894,30.0,normal,False,
M002,2026-03-07 02:30:00,0.0218,230.96,0.405,0.932,28.8,normal,False,
M002,2026-03-07 02:45:00,0.0359,228.3,0.684,0.919,27.4,normal,False,
M002,2026-03-07 03:00:00,0.0147,225.08,0.274,0.953,30.3,normal,False,
M002,2026-03-07 03:15:00,0.0365,225.37,0.694,0.934,28.2,normal,False,
M002,2026-03-07 03:30:00,0.0429,228.64,0.881,0.852,28.7,normal,False,
M002,2026-03-07 03:45:00,0.0197,231.85,0.354,0.96,27.5,normal,False,
M002,2026-03-07 04:00:00,0.0175,226.05,0.32,0.968,27.0,normal,False,
M002,2026-03-07 04:15:00,0.026,226.61,0.492,0.932,32.1,normal,False,
M002,2026-03-07 04:30:00,0.0219,234.2,0.403,0.927,25.6,normal,False,
M002,2026-03-07 04:45:00,0.0188,228.68,0.364,0.904,26.5,normal,False,
M002,2026-03-07 05:00:00,0.0303,227.46,0.582,0.915,27.3,normal,False,
M002,2026-03-07 05:15:00,0.0234,226.81,0.445,0.927,30.1,normal,False,
M002,2026-03-07 05:30:00,0.0391,230.85,0.77,0.88,28.8,normal,False,
M002,2026-03-07 05:45:00,0.0154,234.63,0.27,0.971,30.0,normal,False,
M002,2026-03-07 06:00:00,0.0309,229.79,0.601,0.895,28.9,normal,False,
M002,2026-03-07 06:15:00,0.0274,233.17,0.496,0.947,30.2,normal,False,
M002,2026-03-07 06:30:00,0.0205,222.24,0.433,0.852,29.2,normal,False,
M002,2026-03-07 06:45:00,0.028,230.07,0.498,0.978,29.7,normal,False,
M002,2026-03-07 07:00:00,0.3144,223.68,5.857,0.96,30.5,normal,False,
M002,2026-03-07 07:15:00,0.3798,232.25,7.276,0.899,27.6,normal,False,
M002,2026-03-07 07:30:00,0.3055,235.62,5.874,0.883,26.2,normal,False,
M002,2026-03-07 07:45:00,0.395,230.43,7.233,0.948,27.3,normal,False,
M002,2026-03-07 08:00:00,0.391,227.12,7.861,0.876,28.2,normal,False,
M002,2026-03-07 08:15:00,0.3352,239.7,5.749,0.973,25.0,normal,False,
M002,2026-03-07 08:30:00,0.3177,232.25,5.967,0.917,33.4,normal,False,
M002,2026-03-07 08:45:00,0.4901,225.9,10.186,0.852,31.1,normal,False,
M002,2026-03-07 09:00:00,0.3561,233.28,7.002,0.872,25.4,normal,False,
M002,2026-03-07 09:15:00,0.3909,219.99,7.275,0.977,26.0,normal,False,
M002,2026-03-07 09:30:00,0.3117,230.37,5.679,0.953,29.7,normal,False,
M002,2026-03-07 09:45:00,0.3947,233.6,6.996,0.966,28.2,normal,False,
M002,2026-03-07 10:00:00,0.1603,229.94,2.884,0.967,25.6,normal,False,
M002,2026-03-07 10:15:00,0.1711,234.6,3.068,0.951,30.4,normal,False,
M002,2026-03-07 10:30:00,0.2023,231.48,3.763,0.929,28.3,normal,False,
M002,2026-03-07 10:45:00,0.2236,234.56,4.313,0.884,26.1,normal,False,
M002,2026-03-07 11:00:00,0.1611,230.64,2.975,0.939,32.1,normal,False,
M002,2026-03-07 11:15:00,0.1642,225.79,3.135,0.928,32.7,normal,False,
M002,2026-03-07 11:30:00,0.167,233.08,3.242,0.884,29.7,normal,False,
M002,2026-03-07 11:45:00,0.1683,234.45,3.048,0.942,30.6,normal,False,
M002,2026-03-07 12:00:00,0.2177,224.62,4.39,0.883,25.4,normal,False,
M002,2026-03-07 12:15:00,0.1497,227.95,2.703,0.972,29.1,normal,False,
M002,2026-03-07 12:30:00,0.2363,233.9,4.64,0.871,27.9,normal,False,
M002,2026-03-07 12:45:00,0.1322,227.15,2.482,0.938,30.1,normal,False,
M002,2026-03-07 13:00:00,0.135,228.84,2.508,0.941,29.2,normal,False,
M002,2026-03-07 13:15:00,0.1584,229.89,3.161,0.872,27.0,normal,False,
M002,2026-03-07 13:30:00,0.2237,227.48,4.257,0.924,26.1,normal,False,
M002,2026-03-07 13:45:00,0.1662,234.08,3.253,0.873,27.6,normal,False,
M002,2026-03-07 14:00:00,0.14,227.21,2.676,0.921,24.9,normal,False,
M002,2026-03-07 14:15:00,0.1776,223.09,3.409,0.934,26.2,normal,False,
M002,2026-03-07 14:30:00,0.2544,231.14,4.952,0.889,28.5,normal,False,
M002,2026-03-07 14:45:00,0.1334,228.75,2.618,0.891,26.2,normal,False,
